,time,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
3176,2023-09-12,24.0,21.0,28.1,0.0,,,11.7,24.1,1014.1,175.0
3177,2023-09-13,24.2,21.8,28.1,0.0,,,12.4,25.9,1017.6,318.0
3178,2023-09-14,23.2,20.4,27.7,0.0,,,12.6,25.9,1018.3,342.0
3179,2023-09-15,21.4,19.7,26.0,26.4,,,14.6,24.1,1014.4,32.0
3180,2023-09-16,22.7,19.3,27.0,0.0,,,11.9,27.8,1012.4,
3181,2023-09-17,24.4,21.4,28.8,1.2,,,14.0,24.1,1012.2,
3182,2023-09-18,25.4,22.9,28.5,0.0,,,16.0,42.6,1013.9,
3183,2023-09-19,22.3,19.5,26.1,11.2,,,8.7,24.1,1017.9,
3184,2023-09-20,21.5,18.8,24.5,0.0,,,15.1,31.5,1012.4,
3185,2023-09-21,22.6,18.6,26.8,0.0,,,14.2,42.6,1006.4,
3186,2023-09-22,22.3,19.3,27.3,0.0,,,12.4,38.9,1009.3,
3187,2023-09-23,20.2,16.1,24.0,0.0,,,13.4,25.9,1018.1,
3188,2023-09-24,20.7,16.2,25.4,0.0,,,16.5,27.8,1021.3,
3189,2023-09-25,21.1,17.4,24.8,0.0,,,11.7,24.1,1020.9,
3190,2023-09-26,20.8,17.5,25.4,0.0,,,11.0,22.2,1020.7,
3191,2023-09-27,21.4,17.7,25.8,0.0,,,16.8,37.0,1019.4,432.0
3192,2023-09-28,22.4,19.1,26.3,0.0,,,16.6,37.0,1019.1,323.0
3193,2023-09-29,22.8,19.7,27.0,0.0,,,10.9,25.9,1021.9,422.0
3194,2023-09-30,23.6,19.7,28.9,0.0,,,13.5,24.1,1023.2,476.0
3195,2023-10-01,22.9,19.9,26.6,0.0,,,14.0,25.9,1022.8,435.0
3196,2023-10-02,22.4,19.9,26.3,0.0,,,11.0,22.2,1023.3,369.0
3197,2023-10-03,22.4,19.4,26.3,0.0,,,12.2,22.2,1023.8,269.0
3198,2023-10-04,23.4,21.0,27.3,0.0,,,14.8,42.6,1025.3,345.0
3199,2023-10-05,22.7,20.4,27.3,0.0,,,12.0,25.9,1024.3,329.0
3200,2023-10-06,22.6,19.7,26.7,0.0,,,8.7,24.1,1024.2,377.0
3201,2023-10-07,22.2,19.5,26.8,0.0,,,8.3,20.4,1024.5,327.0
3202,2023-10-08,21.4,18.5,26.1,0.0,,,10.5,18.5,1024.5,342.0
3203,2023-10-09,21.0,18.4,25.6,0.0,,,14.3,31.5,1024.3,369.0
3204,2023-10-10,20.9,17.5,26.0,0.0,,,14.4,33.3,1022.4,400.0
3205,2023-10-11,20.6,17.0,25.4,0.0,,,13.0,27.8,1021.7,342.0
3206,2023-10-12,20.2,17.3,25.4,0.0,,,13.5,29.6,1021.2,359.0
3207,2023-10-13,21.0,17.7,25.8,0.0,,,16.1,35.2,1019.3,326.0
3208,2023-10-14,21.8,18.7,26.5,0.0,,,12.8,25.9,1018.3,149.0
3209,2023-10-15,19.9,18.9,21.8,53.6,,,12.9,24.1,1017.1,114.0
3210,2023-10-16,19.1,17.3,20.7,10.0,,,14.2,25.9,1013.1,34.0
3211,2023-10-17,19.9,16.6,24.7,0.0,,,10.0,22.2,1010.9,123.0
3212,2023-10-18,22.0,19.5,26.8,0.0,,,15.0,44.5,1005.2,192.0
3213,2023-10-19,21.9,17.1,25.0,3.6,,,22.2,53.7,997.2,144.0
3214,2023-10-20,19.4,16.5,24.2,0.0,,,22.2,64.8,992.2,262.0
3215,2023-10-21,17.4,13.9,21.6,0.0,,,12.3,37.0,1005.0,323.0
3216,2023-10-22,16.2,11.0,21.2,0.0,,,16.0,29.6,1011.1,134.0
3217,2023-10-23,20.8,17.6,24.4,18.1,,,22.1,42.6,1006.5,147.0
3218,2023-10-24,18.2,15.3,22.7,0.0,,,15.4,51.8,1009.6,331.0
3219,2023-10-25,19.3,15.8,24.7,0.0,,,17.7,48.2,1009.1,303.0
3220,2023-10-26,20.8,19.5,23.5,0.0,,,16.7,50.0,1004.3,164.0
3221,2023-10-27,19.0,16.1,23.5,0.0,,,21.6,53.7,1005.8,326.0
3222,2023-10-28,18.1,14.7,22.8,0.0,,,15.2,44.5,1008.4,337.0
3223,2023-10-29,17.0,13.2,22.3,0.0,,,10.6,42.6,1007.5,293.0
3224,2023-10-30,16.7,14.6,21.6,0.4,,,17.6,33.3,1004.6,68.0
3225,2023-10-31,15.5,12.1,19.4,0.0,,,15.6,35.2,1014.6,264.0
3226,2023-11-01,15.4,10.5,20.3,0.0,,,15.4,44.5,1012.2,264.0
3227,2023-11-02,17.4,12.7,21.7,0.6,,,27.0,66.7,999.2,45.0
3228,2023-11-03,14.6,11.8,20.0,0.0,,,24.2,68.5,1001.0,310.0
3229,2023-11-04,15.6,12.2,20.1,0.1,,,22.8,51.8,998.8,130.0
3230,2023-11-05,17.2,12.7,21.3,0.0,,,28.9,61.1,1004.3,363.0
3231,2023-11-06,14.8,10.4,20.3,0.0,,,12.2,42.6,1014.5,351.0
3232,2023-11-07,11.7,7.6,16.6,0.0,,,16.7,31.5,1021.1,353.0
3233,2023-11-08,11.7,7.5,16.3,0.4,,,15.2,31.5,1022.5,345.0
3234,2023-11-09,13.4,10.8,16.6,0.2,,,11.1,31.5,1015.6,172.0
3235,2023-11-10,16.1,12.2,20.7,0.0,,,16.1,42.6,1013.3,297.0
3236,2023-11-11,14.7,12.2,18.1,0.1,,,6.8,22.2,1013.2,142.0
3237,2023-11-12,16.9,14.5,21.7,0.0,,,11.2,27.8,1015.2,228.0
3238,2023-11-13,16.6,12.0,22.1,0.0,,,14.2,37.0,1020.4,310.0
3239,2023-11-14,17.3,13.8,23.3,0.0,,,12.9,40.8,1019.7,311.0
3240,2023-11-15,16.6,14.5,19.0,0.0,,,9.0,24.1,1023.3,153.0
3241,2023-11-16,16.1,14.2,19.4,0.0,,,15.4,42.6,1020.8,189.0
3242,2023-11-17,15.2,12.8,19.1,0.0,,,9.5,22.2,1023.5,162.0
3243,2023-11-18,14.4,12.0,18.5,0.0,,,16.6,29.6,1025.8,262.0
3244,2023-11-19,13.4,10.6,16.8,0.0,,,6.4,27.8,1023.0,297.0
3245,2023-11-20,13.3,9.7,18.2,0.0,,,9.0,20.4,1019.2,206.0
3246,2023-11-21,14.1,11.7,17.4,0.0,,,11.0,25.9,1014.2,191.0
3247,2023-11-22,14.3,8.4,20.4,0.0,,,15.8,29.6,1016.2,292.0
3248,2023-11-23,11.0,6.6,17.5,0.0,,,16.7,29.6,1021.3,358.0
3249,2023-11-24,13.2,9.1,21.2,0.0,,,21.9,35.2,1013.4,339.0
3250,2023-11-25,13.2,10.3,16.0,0.0,,,14.4,25.9,1013.8,115.0
3251,2023-11-26,12.2,9.9,15.0,0.0,,,8.7,20.4,1017.4,137.0
3252,2023-11-27,11.9,8.3,15.9,0.0,,,12.9,27.8,1012.1,115.0
3253,2023-11-28,12.7,10.1,18.1,0.0,,,11.8,29.6,1007.3,188.0
3254,2023-11-29,12.5,10.5,15.4,0.0,,,8.0,20.4,1007.7,65.0
3255,2023-11-30,15.0,9.9,21.0,0.0,,,15.9,44.5,1001.4,178.0
3256,2023-12-01,15.4,10.3,18.9,0.0,,,15.5,42.6,997.6,3.0
3257,2023-12-02,11.4,8.5,15.2,0.0,,,11.6,37.0,1010.7,272.0
3258,2023-12-03,8.9,6.3,13.5,0.0,,,13.1,24.1,1021.1,183.0
3259,2023-12-04,10.9,7.3,14.9,0.0,,,15.7,46.3,1015.2,222.0
3260,2023-12-05,9.8,7.2,14.0,0.0,,,11.8,29.6,1016.5,202.0
3261,2023-12-06,9.2,6.4,14.2,0.0,,,13.6,22.2,1017.3,172.0
3262,2023-12-07,9.9,4.7,15.2,1.1,,,18.2,33.3,1018.1,187.0
3263,2023-12-08,12.7,9.8,16.6,0.0,,,11.3,31.5,1013.6,147.0
3264,2023-12-09,11.7,7.9,16.7,0.0,,,18.1,35.2,1019.7,175.0
3265,2023-12-10,13.6,9.5,19.1,0.0,,,15.0,29.6,1021.5,228.0
3266,2023-12-11,14.2,10.8,20.0,0.0,,,10.1,38.9,1018.8,200.0
3267,2023-12-12,14.8,10.0,19.7,0.0,,,5.9,42.6,1014.1,183.0
3268,2023-12-13,15.2,12.0,16.8,0.0,,,19.5,57.4,1009.4,109.0
3269,2023-12-14,13.4,9.2,18.1,0.0,,,22.5,38.9,1018.3,290.0
3270,2023-12-15,10.8,8.0,17.0,0.0,,,12.7,25.9,1030.9,335.0
3271,2023-12-16,9.5,6.0,15.5,0.0,,,16.1,22.2,1036.0,316.0
3272,2023-12-17,7.9,3.6,13.7,0.0,,,15.9,24.1,1037.8,346.0
3273,2023-12-18,7.7,2.7,14.4,0.0,,,14.8,27.8,1035.2,347.0
3274,2023-12-19,10.1,6.0,17.9,0.0,,,18.1,31.5,1028.1,350.0
3275,2023-12-20,9.1,5.8,14.3,0.0,,,17.0,29.6,1021.3,137.0
3276,2023-12-21,10.3,6.1,15.9,0.0,,,11.6,25.9,1021.4,302.0
3277,2023-12-22,14.3,10.4,18.9,0.0,,,12.6,29.6,1020.5,314.0
3278,2023-12-23,11.2,8.1,15.6,0.0,,,15.5,29.6,1023.9,317.0
3279,2023-12-24,9.3,5.8,14.8,0.0,,,18.0,29.6,1023.6,331.0
3280,2023-12-25,8.2,4.3,14.8,0.0,,,13.1,29.6,1021.9,339.0
3281,2023-12-26,8.8,4.7,15.5,0.0,,,14.6,29.6,1021.9,342.0
3282,2023-12-27,8.8,3.9,16.0,0.0,,,17.0,27.8,1023.6,352.0
3283,2023-12-28,8.0,3.5,15.0,0.0,,,11.6,27.8,1025.2,143.0
3284,2023-12-29,9.1,6.2,14.2,0.0,,,12.9,27.8,1022.8,79.0
3285,2023-12-30,8.9,4.3,15.8,0.0,,,14.7,25.9,1020.0,242.0
3286,2023-12-31,10.9,6.0,17.2,0.0,,,11.0,40.8,1015.4,216.0
3287,2024-01-01,8.8,5.6,14.3,0.0,,,10.8,20.4,1019.2,123.0
3288,2024-01-02,10.3,4.2,15.6,0.0,,,17.6,44.5,1018.1,198.0
3289,2024-01-03,14.3,11.1,18.0,0.0,,,13.0,44.5,1014.7,59.0
3290,2024-01-04,11.9,8.8,17.2,0.3,,,10.0,24.1,1015.0,131.0
3291,2024-01-05,11.2,8.6,14.4,11.8,,,11.2,24.1,1004.3,57.0
3292,2024-01-06,10.1,6.4,15.1,0.0,,,15.7,40.8,1007.6,261.0
3293,2024-01-07,9.8,6.1,14.6,0.0,,,26.4,57.4,1011.4,304.0
3294,2024-01-08,7.8,3.9,12.9,0.0,,,13.4,37.0,1015.2,312.0
3295,2024-01-09,6.6,2.5,12.2,0.2,,,15.9,25.9,1020.4,202.0
3296,2024-01-10,7.1,5.7,10.3,2.8,,,15.0,22.2,1018.9,0.0
3297,2024-01-11,7.7,5.0,12.0,0.1,,,14.9,24.1,1020.1,65.0
3298,2024-01-12,7.4,4.7,13.1,0.0,,,19.3,27.8,1024.9,337.0
3299,2024-01-13,7.2,3.0,12.7,0.0,,,16.5,29.6,1023.8,281.0
3300,2024-01-14,11.2,7.3,16.7,0.0,,,13.8,31.5,1014.8,137.0
3301,2024-01-15,12.3,8.2,17.6,0.0,,,13.1,33.3,1009.7,68.0
3302,2024-01-16,11.9,9.1,16.3,0.0,,,8.0,25.9,1009.8,122.0
3303,2024-01-17,13.9,10.4,17.4,0.0,,,14.8,46.3,1002.1,109.0
3304,2024-01-18,15.5,13.4,19.1,0.6,,,24.7,59.3,1005.2,291.0
3305,2024-01-19,10.4,7.2,16.0,8.6,,,19.1,35.2,1011.6,0.0
3306,2024-01-20,8.3,5.3,12.4,0.0,,,14.5,20.4,1024.3,288.0
3307,2024-01-21,7.9,4.1,13.7,0.0,,,14.0,24.1,1033.2,287.0
3308,2024-01-22,8.6,4.2,14.4,0.0,,,15.8,40.8,1032.6,297.0
3309,2024-01-23,10.5,7.0,16.1,0.0,,,14.3,27.8,1035.0,273.0
3310,2024-01-24,11.8,8.4,17.6,0.0,,,7.7,24.1,1035.5,355.0
3311,2024-01-25,12.3,8.6,16.8,0.0,,,10.2,24.1,1031.4,328.0
3312,2024-01-26,13.1,9.8,21.0,0.0,,,13.8,27.8,1030.8,288.0
3313,2024-01-27,11.6,8.6,16.8,0.0,,,10.6,20.4,1030.8,245.0
3314,2024-01-28,11.0,7.7,15.0,0.0,,,12.8,20.4,1031.2,218.0
3315,2024-01-29,13.0,11.8,15.1,0.0,,,11.4,22.2,1032.3,54.0
3316,2024-01-30,12.3,9.4,16.1,0.0,,,9.8,20.4,1033.7,122.0
3317,2024-01-31,11.2,8.2,15.1,0.0,,,13.9,22.2,1034.7,286.0
3318,2024-02-01,11.1,7.6,15.7,0.0,,,13.8,25.9,1032.6,319.0
3319,2024-02-02,11.4,8.6,16.8,0.0,,,14.5,25.9,1031.6,348.0
3320,2024-02-03,11.3,7.2,16.9,0.0,,,19.0,33.3,1031.5,373.0
3321,2024-02-04,11.8,8.1,16.9,0.0,,,12.1,29.6,1029.9,389.0
3322,2024-02-05,11.7,7.5,16.2,0.0,,,15.1,35.2,1027.4,388.0
3323,2024-02-06,11.2,8.0,15.1,0.0,,,10.0,25.9,1023.7,96.0
3324,2024-02-07,11.7,7.2,16.4,0.0,,,12.8,37.0,1019.0,352.0
3325,2024-02-08,12.8,8.9,18.7,0.2,,,16.5,40.8,1011.0,246.0
3326,2024-02-09,13.7,11.8,16.0,5.8,,,19.9,42.6,996.1,86.0
3327,2024-02-10,13.2,9.9,16.6,0.0,,,17.8,51.8,989.4,127.0
3328,2024-02-11,11.8,7.3,16.5,0.0,,,21.6,63.0,1004.2,341.0
3329,2024-02-12,12.4,5.9,20.6,0.0,,,15.5,53.7,1008.3,352.0
3330,2024-02-13,11.7,9.3,15.6,0.0,,,12.2,25.9,1020.9,263.0
3331,2024-02-14,12.2,8.8,18.3,0.0,,,12.3,24.1,1024.2,327.0
3332,2024-02-15,13.7,10.8,19.9,0.0,,,8.3,18.5,1019.8,126.0
3333,2024-02-16,13.1,10.8,16.2,0.1,,,12.5,22.2,1019.6,60.0
3334,2024-02-17,13.7,10.1,18.9,0.0,,,12.9,24.1,1027.5,279.0
3335,2024-02-18,12.4,8.8,16.4,0.0,,,13.4,29.6,1032.4,325.0
3336,2024-02-19,13.2,10.0,19.9,0.0,,,9.9,22.2,1030.2,215.0
3337,2024-02-20,12.4,9.8,16.5,0.0,,,14.1,27.8,1027.8,230.0
3338,2024-02-21,11.8,8.4,15.6,0.0,,,13.6,35.2,1025.2,229.0
3339,2024-02-22,12.9,11.4,17.3,1.5,,,17.7,50.0,1011.2,192.0
3340,2024-02-23,12.1,8.3,16.5,3.6,,,17.5,53.7,1005.4,320.0
3341,2024-02-24,10.1,5.7,15.5,1.6,,,13.9,31.5,1008.5,232.0
3342,2024-02-25,10.8,5.7,14.4,0.0,,,15.5,51.8,1008.5,88.0
3343,2024-02-26,13.8,10.1,17.6,0.0,,,15.1,42.6,999.7,262.0
3344,2024-02-27,11.9,8.5,19.2,0.0,,,15.1,33.3,1006.6,228.0
3345,2024-02-28,11.9,8.2,16.0,0.0,,,12.3,27.8,1014.6,178.0
3346,2024-02-29,11.4,7.2,15.6,0.3,,,17.2,29.6,1013.2,377.0
3347,2024-03-01,13.2,9.1,19.3,0.0,,,14.7,44.5,1010.3,342.0
3348,2024-03-02,12.8,8.2,15.8,0.6,,,19.7,50.0,1005.1,240.0
3349,2024-03-03,10.7,5.3,14.9,1.4,,,23.5,63.0,1000.7,191.0
3350,2024-03-04,10.9,6.1,16.0,0.0,,,16.2,38.9,1012.2,313.0
3351,2024-03-05,11.9,6.6,19.6,0.0,,,13.0,31.5,1019.3,347.0
3352,2024-03-06,10.5,6.3,16.0,0.0,,,11.6,24.1,1021.7,402.0
3353,2024-03-07,11.2,7.1,15.5,1.2,,,12.7,25.9,1015.5,238.0
3354,2024-03-08,13.2,9.0,16.1,4.3,,,19.7,57.4,1005.5,227.0
3355,2024-03-09,12.1,9.2,14.2,15.0,,,20.2,55.5,998.2,5.0
3356,2024-03-10,10.9,6.8,15.3,0.0,,,17.0,55.5,998.5,310.0
3357,2024-03-11,13.2,8.2,19.1,0.0,,,16.4,38.9,1010.1,389.0
3358,2024-03-12,11.5,7.8,15.7,0.0,,,12.5,25.9,1021.0,378.0
3359,2024-03-13,11.4,7.4,15.7,0.0,,,18.7,38.9,1019.0,422.0
3360,2024-03-14,12.0,7.7,16.2,0.0,,,15.9,42.6,1017.8,346.0
3361,2024-03-15,13.8,11.9,16.9,0.0,,,10.0,25.9,1019.5,254.0
3362,2024-03-16,14.0,10.8,17.8,0.0,,,8.4,25.9,1024.0,397.0
3363,2024-03-17,13.4,12.2,15.5,0.0,,,14.7,37.0,1021.6,283.0
3364,2024-03-18,14.3,11.0,18.5,0.0,,,9.7,24.1,1018.4,263.0
3365,2024-03-19,14.7,12.1,18.5,0.0,,,9.9,25.9,1017.2,285.0
3366,2024-03-20,14.6,12.2,18.1,0.0,,,19.4,31.5,1019.0,207.0
3367,2024-03-21,14.8,13.1,17.3,0.0,,,15.5,29.6,1024.1,233.0
3368,2024-03-22,16.9,12.1,23.1,0.0,,,9.7,24.1,1020.3,329.0
3369,2024-03-23,15.8,13.1,20.0,0.0,,,10.8,31.5,1018.7,290.0
3370,2024-03-24,13.4,12.3,15.3,0.1,,,11.3,31.5,1016.4,154.0
3371,2024-03-25,12.6,11.6,14.3,22.8,,,9.9,27.8,1003.6,16.0
3372,2024-03-26,12.9,8.4,16.7,0.6,,,15.8,48.2,991.2,52.0
3373,2024-03-27,11.9,7.1,16.7,0.0,,,17.6,59.3,995.6,307.0
3374,2024-03-28,16.3,14.1,20.0,0.0,,,22.5,59.3,1000.1,286.0
3375,2024-03-29,15.7,14.1,18.7,0.0,,,11.0,38.9,999.6,199.0
3376,2024-03-30,14.2,11.8,16.6,0.7,,,17.0,40.8,997.5,250.0
3377,2024-03-31,14.1,11.7,16.5,13.2,,,23.3,48.2,997.1,27.0
3378,2024-04-01,13.3,7.5,18.2,0.1,,,19.9,59.3,1008.3,439.0
3379,2024-04-02,12.6,10.6,17.8,0.0,,,15.1,31.5,1018.3,345.0
3380,2024-04-03,15.0,10.1,19.7,0.0,,,10.0,38.9,1017.6,433.0
3381,2024-04-04,14.6,10.8,18.3,0.0,,,13.6,31.5,1019.5,451.0
3382,2024-04-05,15.6,12.2,20.4,0.0,,,11.0,25.9,1020.1,366.0
3383,2024-04-06,15.1,11.4,19.0,0.0,,,20.2,35.2,1020.0,368.0
3384,2024-04-07,16.7,15.2,20.1,0.0,,,21.1,44.5,1017.1,151.0
3385,2024-04-08,16.1,14.4,19.7,0.0,,,16.5,29.6,1010.6,108.0
3386,2024-04-09,14.6,10.6,18.9,0.0,,,16.9,33.3,1019.5,378.0
3387,2024-04-10,12.8,8.4,17.6,0.0,,,13.5,25.9,1026.5,512.0
3388,2024-04-11,13.7,9.7,18.0,0.0,,,13.9,27.8,1028.8,525.0
3389,2024-04-12,16.6,11.9,21.3,0.0,,,14.6,25.9,1030.0,522.0
3390,2024-04-13,18.4,14.3,25.4,0.0,,,12.2,20.4,1027.1,527.0
3391,2024-04-14,18.3,12.6,25.4,0.0,,,15.2,33.3,1024.1,542.0
3392,2024-04-15,17.3,13.6,20.7,0.0,,,10.5,25.9,1018.6,356.0
3393,2024-04-16,15.9,13.4,18.5,1.1,,,16.1,31.5,1015.2,358.0
3394,2024-04-17,14.2,12.2,16.7,0.0,,,15.9,37.0,1014.9,263.0
3395,2024-04-18,14.1,11.1,17.3,0.0,,,16.6,37.0,1015.8,321.0
3396,2024-04-19,13.6,9.2,18.0,0.0,,,21.0,48.2,1021.2,522.0
3397,2024-04-20,14.5,10.5,18.2,0.0,,,12.4,27.8,1016.8,470.0
3398,2024-04-21,13.7,11.6,16.6,1.3,,,10.1,29.6,1016.7,355.0
3399,2024-04-22,11.3,8.6,15.0,10.2,,,15.6,42.6,1015.9,126.0
3400,2024-04-23,11.2,6.8,15.0,0.0,,,13.7,35.2,1015.2,390.0
3401,2024-04-24,11.8,6.1,17.4,0.0,,,17.2,31.5,1015.1,541.0
3402,2024-04-25,13.4,11.7,15.8,0.4,,,18.9,37.0,1010.6,104.0
3403,2024-04-26,14.4,10.7,17.8,0.0,,,10.4,33.3,1007.6,254.0
3404,2024-04-27,16.7,15.2,19.3,1.5,,,14.4,38.9,1005.4,28.0
3405,2024-04-28,15.6,14.2,17.2,10.3,,,11.9,27.8,1011.6,2.0
3406,2024-04-29,13.6,13.0,14.8,68.4,,,16.2,50.0,1014.5,5.0
3407,2024-04-30,15.2,13.8,17.5,0.0,,,16.9,44.5,1012.3,54.0
3408,2024-05-01,15.9,11.5,22.0,0.0,,,13.2,44.5,1005.5,218.0
3409,2024-05-02,14.7,10.0,19.0,0.0,,,22.8,46.3,1011.0,432.0
3410,2024-05-03,14.6,9.4,20.3,0.0,,,19.2,46.3,1017.6,451.0
3411,2024-05-04,16.6,12.0,21.2,0.0,,,18.0,57.4,1015.9,341.0
3412,2024-05-05,16.3,12.8,19.8,0.0,,,9.4,31.5,1013.7,333.0
3413,2024-05-06,16.8,14.8,22.2,0.0,,,12.6,33.3,1011.5,197.0
3414,2024-05-07,16.1,14.1,18.9,0.0,,,15.8,35.2,1017.4,344.0
3415,2024-05-08,16.8,12.2,21.6,0.0,,,15.1,33.3,1019.8,489.0
3416,2024-05-09,17.9,13.7,20.5,0.0,,,15.0,29.6,1019.8,571.0
3417,2024-05-10,17.9,13.9,22.6,0.0,,,14.4,35.2,1018.8,558.0
3418,2024-05-11,17.8,14.0,22.2,0.0,,,12.2,29.6,1018.2,558.0
3419,2024-05-12,18.4,14.8,22.8,0.0,,,11.4,27.8,1016.9,310.0
3420,2024-05-13,18.8,16.1,22.1,0.1,,,11.9,24.1,1013.2,326.0
3421,2024-05-14,18.1,15.6,22.3,12.8,,,17.0,35.2,1005.7,142.0
3422,2024-05-15,16.2,14.0,18.3,1.2,,,10.2,33.3,1007.1,236.0
3423,2024-05-16,16.0,13.3,20.4,4.1,,,9.3,35.2,1008.1,282.0
3424,2024-05-17,17.3,14.3,21.2,1.0,,,13.6,31.5,1009.5,309.0
3425,2024-05-18,16.9,14.5,20.5,2.0,,,16.1,29.6,1011.5,259.0
3426,2024-05-19,17.4,14.1,20.5,0.0,,,13.9,29.6,1011.0,219.0
3427,2024-05-20,19.0,16.2,22.6,0.0,,,15.0,33.3,1009.5,253.0
3428,2024-05-21,18.6,15.0,22.9,0.0,,,16.1,37.0,1012.4,412.0
3429,2024-05-22,18.4,16.1,21.0,0.0,,,15.4,31.5,1016.2,271.0
3430,2024-05-23,17.7,15.1,20.8,0.0,,,15.1,33.3,1018.1,405.0
3431,2024-05-24,18.3,16.2,21.2,0.0,,,18.1,35.2,1018.3,217.0
3432,2024-05-25,17.7,14.1,21.4,0.0,,,14.1,29.6,1017.8,331.0
3433,2024-05-26,19.2,15.1,23.0,0.6,,,10.4,27.8,1017.7,461.0
3434,2024-05-27,20.2,18.4,23.5,0.0,,,19.2,35.2,1018.2,243.0
3435,2024-05-28,19.6,16.8,22.9,0.0,,,15.8,40.8,1019.7,485.0
3436,2024-05-29,19.7,16.7,23.5,0.0,,,15.9,35.2,1017.0,368.0
3437,2024-05-30,20.5,17.4,24.5,0.0,,,15.4,31.5,1012.1,313.0
3438,2024-05-31,20.2,18.4,23.8,0.3,,,18.9,46.3,1013.6,374.0
3439,2024-06-01,18.7,16.6,21.6,6.8,,,14.4,35.2,1016.4,315.0
3440,2024-06-02,18.8,15.5,22.6,0.0,,,15.1,33.3,1018.1,452.0
3441,2024-06-03,20.3,17.2,23.7,0.0,,,19.1,42.6,1017.0,473.0
3442,2024-06-04,20.4,17.6,24.5,0.0,,,15.4,38.9,1015.4,347.0
3443,2024-06-05,20.7,18.1,24.5,0.0,,,15.7,40.8,1016.7,473.0
3444,2024-06-06,22.1,17.9,26.4,0.0,,,14.2,35.2,1017.4,415.0
3445,2024-06-07,22.8,19.1,28.5,0.0,,,15.6,29.6,1017.2,489.0
3446,2024-06-08,23.4,21.7,26.3,0.0,,,26.1,46.3,1009.9,252.0
3447,2024-06-09,21.9,20.3,24.3,1.6,,,13.5,31.5,1005.9,222.0
3448,2024-06-10,19.9,18.9,22.1,0.1,,,12.0,31.5,1011.4,206.0
3449,2024-06-11,18.6,15.9,22.4,24.5,,,10.0,25.9,1014.5,58.0
3450,2024-06-12,18.2,14.2,22.5,20.1,,,14.1,33.3,1017.4,167.0
3451,2024-06-13,18.4,13.8,23.1,0.0,,,20.3,46.3,1019.8,499.0
3452,2024-06-14,21.2,18.7,24.8,0.0,,,16.3,42.6,1015.2,394.0
3453,2024-06-15,21.0,17.8,24.1,0.0,,,19.1,35.2,1012.8,472.0
3454,2024-06-16,20.3,17.5,23.7,0.0,,,11.7,29.6,1014.4,531.0
3455,2024-06-17,21.9,19.0,25.5,0.0,,,13.6,27.8,1013.5,503.0
3456,2024-06-18,22.7,19.7,26.9,0.0,,,18.0,33.3,1012.6,541.0
3457,2024-06-19,22.0,19.7,25.6,5.8,,,12.9,27.8,1012.1,285.0
3458,2024-06-20,21.6,20.3,24.4,0.6,,,18.1,29.6,1015.2,193.0
3459,2024-06-21,21.9,18.4,25.8,0.0,,,13.5,38.9,1017.9,523.0
3460,2024-06-22,22.3,19.3,26.0,1.2,,,14.3,27.8,1018.5,358.0
3461,2024-06-23,20.0,17.6,22.7,0.1,,,12.6,37.0,1016.4,247.0
3462,2024-06-24,22.4,20.5,26.3,0.0,,,11.9,37.0,1014.2,427.0
3463,2024-06-25,22.7,20.3,26.3,0.0,,,20.4,44.5,1012.1,485.0
3464,2024-06-26,22.7,20.1,26.5,0.0,,,13.1,37.0,1012.2,437.0
3465,2024-06-27,23.9,21.2,27.8,0.0,,,14.1,27.8,1013.1,507.0
3466,2024-06-28,24.7,20.8,29.0,0.3,,,21.2,35.2,1014.3,463.0
3467,2024-06-29,23.4,20.6,27.3,5.4,,,19.1,42.6,1011.0,293.0
3468,2024-06-30,22.7,22.4,25.0,10.4,,,17.2,31.5,1014.4,426.0
3469,2024-07-01,21.2,19.3,24.0,14.1,,,11.8,25.9,1016.0,110.0
3470,2024-07-02,21.8,18.6,25.5,0.0,,,14.0,31.5,1016.5,442.0
3471,2024-07-03,22.4,20.2,25.2,0.0,,,12.6,31.5,1013.7,442.0
3472,2024-07-04,22.4,19.3,26.0,0.0,,,12.1,27.8,1015.1,508.0
3473,2024-07-05,23.4,20.4,26.7,0.0,,,10.6,27.8,1014.4,527.0
3474,2024-07-06,24.1,21.6,28.0,0.0,,,16.7,33.3,1010.4,282.0
3475,2024-07-07,23.2,21.2,26.7,0.0,,,15.8,40.8,1013.3,431.0
3476,2024-07-08,23.4,20.9,26.8,0.0,,,14.5,33.3,1015.5,475.0
3477,2024-07-09,24.1,21.2,27.7,0.0,,,11.8,29.6,1015.6,476.0
3478,2024-07-10,24.5,21.5,28.5,0.0,,,16.4,37.0,1016.2,533.0
3479,2024-07-11,25.4,22.9,29.2,0.0,,,14.3,33.3,1016.0,505.0
3480,2024-07-12,25.3,22.4,28.6,0.3,,,11.4,31.5,1013.0,367.0
3481,2024-07-13,23.4,21.8,25.8,0.0,,,9.9,27.8,1013.5,392.0
3482,2024-07-14,24.1,20.5,28.5,0.0,,,18.4,42.6,1012.4,396.0
3483,2024-07-15,25.3,22.7,28.6,0.0,,,15.9,38.9,1012.2,429.0
3484,2024-07-16,25.4,23.6,28.5,0.0,,,11.5,27.8,1015.5,493.0
3485,2024-07-17,24.9,22.2,28.4,0.0,,,12.8,31.5,1017.9,540.0
3486,2024-07-18,24.9,21.3,28.6,0.1,,,14.0,37.0,1017.9,583.0
