date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2022-02-05 00:00:00,27.5,22,29.9,17.5,,,13.3,,1010.8,
2022-02-06 00:00:00,28,22.7,30,0,,,15.3,,1011.6,
2022-02-07 00:00:00,27.7,24.5,30.2,1.8,,,15,,1011.4,
2022-02-08 00:00:00,25.7,23.6,29.4,47,,,9.2,,1011.6,
2022-02-09 00:00:00,25.9,22.2,29.9,127,,,7.4,,1011.2,
2022-02-10 00:00:00,26.3,23.4,28.5,6.1,,,8.1,,1009.8,
2022-02-11 00:00:00,26.8,23.6,29.6,4.1,,,7.3,,1009,
2022-02-12 00:00:00,27.4,23.4,32.6,15.7,,,6.1,,1009.1,
2022-02-13 00:00:00,27.9,23.8,30,14.2,,,6.8,,1009.3,
2022-02-14 00:00:00,27,24.8,29.9,0.8,,,6.6,,1009.9,
2022-02-15 00:00:00,26.4,22.8,29.6,16.3,,,8.1,,1009.9,
2022-02-16 00:00:00,26.4,24.1,29.4,2.1,,,11.4,,1008.6,
2022-02-17 00:00:00,27.3,22.1,30.7,0,,,11.5,,1008.8,
2022-02-18 00:00:00,25.9,23.5,29.7,2.3,,,9.3,,1009.8,
2022-02-19 00:00:00,25.8,23,29.2,1,,,7,,1010,
2022-02-20 00:00:00,26.3,22.8,30.4,0,,,6.6,,1010.2,
2022-02-21 00:00:00,25,22.1,28.6,5.8,,,9,,1010.7,
2022-02-22 00:00:00,26.2,22.8,30,3.8,,,5.9,,1011.9,
2022-02-23 00:00:00,26.7,22.4,30.5,3.6,,,12.1,,1012.6,
2022-02-24 00:00:00,25.3,23.5,28.2,43.7,,,9.2,,1013.3,
2022-02-25 00:00:00,25.2,22.5,29,67.8,,,10.7,,1013,
2022-02-26 00:00:00,25.7,22.7,29.2,47.5,,,10.6,,1011.9,
2022-02-27 00:00:00,27.2,23.7,30.1,15.7,,,8.2,,1011.5,
2022-02-28 00:00:00,26.6,23.8,29.8,22.6,,,8.4,,1011.7,
2022-03-01 00:00:00,27,23.2,29.8,39.1,,,6.6,,1011.5,
2022-03-02 00:00:00,26.3,23.6,29.8,21.3,,,8,,1010.9,
2022-03-03 00:00:00,27.1,23.5,30.4,17.8,,,6.8,,1011,
2022-03-04 00:00:00,27.4,22.6,30.8,1.3,,,8.6,,1010.2,
2022-03-05 00:00:00,26.3,23.6,29,7.4,,,7.9,,1009.2,
2022-03-06 00:00:00,26.8,24,31.3,36.6,,,8.6,,1008.5,
2022-03-07 00:00:00,26.2,23.1,28.9,23.4,,,8.1,,1008.2,
2022-03-08 00:00:00,26.9,23.5,29.4,18,,,8.4,,1007.6,
2022-03-09 00:00:00,26.6,24.5,29.9,10.4,,,7.3,,1008.6,
2022-03-10 00:00:00,27.9,24.5,30.9,14.5,,,6.9,,1008.8,
2022-03-11 00:00:00,27.6,24.9,31.6,6.4,,,7.6,,1008.2,
2022-03-12 00:00:00,26.9,24.5,29.5,15,,,6.7,,1008.2,
2022-03-13 00:00:00,27.5,24.1,31.6,0.3,,,6.7,,1008.8,
2022-03-14 00:00:00,27.4,24.2,30.3,20.6,,,5.2,,1008.6,
2022-03-15 00:00:00,28,23.8,31.4,45.7,,,6.6,,1007.8,
2022-03-16 00:00:00,28.1,24.9,30.4,1,,,6.2,,1008.2,
2022-03-17 00:00:00,26.8,24.5,30.5,8.1,,,7.5,,1008.7,
2022-03-18 00:00:00,27.7,23.5,31.2,84.3,,,6.9,,1007.8,
2022-03-19 00:00:00,27.4,24,32,4.6,,,6.7,,1008,
2022-03-20 00:00:00,26.6,24.1,30.1,4.8,,,8.4,,1010,
2022-03-21 00:00:00,26.4,23.6,30,39.1,,,8.4,,1011.6,
2022-03-22 00:00:00,27.3,23.2,31.8,20.3,,,8.8,,1011.2,
2022-03-23 00:00:00,26.7,24.4,30.5,9.7,,,7.1,,1010.6,
2022-03-24 00:00:00,26.6,23.9,30.8,1.5,,,7.2,,1011,
2022-03-25 00:00:00,27.6,22.4,32,6.4,,,6.7,,1011.2,
2022-03-26 00:00:00,26.5,23.5,31.4,6.6,,,5,,1011.4,
2022-03-27 00:00:00,25.1,23.5,26.8,64.5,,,9.6,,1010.7,
2022-03-28 00:00:00,26.3,23.4,28.8,51.1,,,6.8,,1010.5,
2022-03-29 00:00:00,27.6,23.2,30.8,17.5,,,5.8,,1011.1,
2022-03-30 00:00:00,26.7,23.2,31.2,5.6,,,8.2,,1011,
2022-03-31 00:00:00,27.6,22.9,31.7,0,,,8.7,,1010.7,
2022-04-01 00:00:00,27.5,24.3,31.5,52.6,,,7.1,,1010,
2022-04-02 00:00:00,25.7,24,30.4,53.1,,,8.2,,1009.9,
2022-04-03 00:00:00,27.7,23.6,31.9,65,,,6.7,,1009.7,
2022-04-04 00:00:00,27.8,24.4,31.7,0.3,,,8.4,,1010.2,
2022-04-05 00:00:00,26.2,23.2,29.2,10.9,,,12.6,,1009.2,
2022-04-06 00:00:00,25.9,23.2,29.9,78.2,,,8.6,,1007.5,
2022-04-07 00:00:00,26.6,23.7,30.1,8.9,,,4.7,,1006.5,
2022-04-08 00:00:00,26.3,23.5,29.5,47,,,8.9,,1005.8,
2022-04-09 00:00:00,28.3,23.6,32.6,0,,,13.5,,1004.8,
2022-04-10 00:00:00,26.7,24.5,32.3,14.1,,,10.7,,1004.7,
2022-04-11 00:00:00,26.5,23.7,31.4,14,,,8.5,,1004.9,
2022-04-12 00:00:00,28.3,24.2,34.6,14,,,11.1,,1004.1,
2022-04-13 00:00:00,27.8,24.6,33,0,,,11.9,,1005.4,
2022-04-14 00:00:00,28,23.8,34.5,14.5,,,6.6,,1007.4,
2022-04-15 00:00:00,28.1,23.7,32.7,3.2,,,5.8,,1008.3,
2022-04-16 00:00:00,27.8,24.6,33,2.8,,,4.8,,1008.8,
2022-04-17 00:00:00,27.2,25,30.6,7.7,,,5.5,,1009.8,
2022-04-18 00:00:00,26.9,24.4,30.5,4.6,,,6.9,,1010.3,
2022-04-19 00:00:00,27.1,23.7,30.1,37.6,,,7.2,,1010.3,
2022-04-20 00:00:00,28.3,23.9,30.5,35.1,,,7,,1010.5,
2022-04-21 00:00:00,26.9,24.3,30.4,7.6,,,6.1,,1010.5,
2022-04-22 00:00:00,27.8,23.6,30.8,21.8,,,7.7,,1010.1,
2022-04-23 00:00:00,27.3,24,31.2,15.2,,,6.4,,1009.6,
2022-04-24 00:00:00,28.1,23.5,30.7,0,,,6.2,,1008.2,
2022-04-25 00:00:00,27.7,24.8,31.5,2.5,,,7.3,,1008,
2022-04-26 00:00:00,27.2,24,31.1,10.9,,,6,,1007.9,
2022-04-27 00:00:00,26.1,23.9,30.2,46.2,,,10.1,,1008.4,
2022-04-28 00:00:00,26.7,23.1,29.4,39.1,,,6.5,,1009.8,
2022-04-29 00:00:00,27.1,24.5,31,12.2,,,5.4,,1010.2,
2022-04-30 00:00:00,25.8,24.1,27.5,0,,,9.8,,1009.8,
2022-05-01 00:00:00,25.6,24.1,28.7,51.1,,,7.8,,1008.9,
2022-05-02 00:00:00,24.7,23.4,25.8,171.2,,,6.7,,1008.8,
2022-05-03 00:00:00,24.7,22.6,26.6,58.4,,,8.1,,1009.5,
2022-05-04 00:00:00,25.3,22.7,27.5,144.5,,,6.7,,1009.2,
2022-05-05 00:00:00,25.7,22.8,30.5,57.4,,,6.4,,1009.6,
2022-05-06 00:00:00,27.1,22.8,31.5,26.2,,,7.7,,1009,
2022-05-07 00:00:00,26.4,24.9,30.1,33.3,,,8.8,,1009.4,
2022-05-08 00:00:00,26,24.6,29.4,33.8,,,11.2,,1009,
2022-05-09 00:00:00,26.3,22.8,29.4,113.8,,,8.8,,1008.8,
2022-05-10 00:00:00,27.1,22.4,32,25.4,,,6.7,,1009.3,
2022-05-11 00:00:00,26.9,22.7,29,7.1,,,6.1,,1009.4,
2022-05-12 00:00:00,28.3,24.9,31.2,0,,,7.6,,1008.8,
2022-05-13 00:00:00,26.4,24.5,28.7,8.1,,,5.5,,1010,
2022-05-14 00:00:00,27.9,23.1,32.5,7.1,,,5.3,,1011.3,
2022-05-15 00:00:00,25.9,23.6,28,32.5,,,6.1,,1011.5,
2022-05-16 00:00:00,28.7,23.6,33.3,2,,,8.4,,1010.5,
2022-05-17 00:00:00,28.5,24.5,32.5,4.1,,,7.7,,1011,
2022-05-18 00:00:00,29.1,25,32.6,1,,,6.3,,1012.4,
2022-05-19 00:00:00,27.2,23.7,32,10.7,,,7.7,,1012,
2022-05-20 00:00:00,28.4,24.3,32.3,7.1,,,6.2,,1010.3,
2022-05-21 00:00:00,27.3,24.4,31.8,2.3,,,5.1,,1009.5,
2022-05-22 00:00:00,28.1,23.5,32.3,48.8,,,5.6,,1008.9,
2022-05-23 00:00:00,28.6,23.8,32.5,0,,,5.4,,1010.2,
2022-05-24 00:00:00,26.7,24,29.3,0.5,,,5.5,,1011.3,
2022-05-25 00:00:00,27.3,23.5,32.6,5,,,6.1,,1010,
2022-05-26 00:00:00,27.7,24.6,32.4,15.5,,,4.3,,1008.5,
2022-05-27 00:00:00,28.4,24.2,33,0,,,5.9,,1009,
2022-05-28 00:00:00,26.4,23.6,30.4,0.8,,,4.4,,1010.1,
2022-05-29 00:00:00,27.9,23.1,33,0,,,6.1,,1009.6,
2022-05-30 00:00:00,24.8,24,28.8,8.9,,,5.7,,1008.6,
2022-05-31 00:00:00,28.7,22.3,32,0.5,,,7.8,,1008.6,
2022-06-01 00:00:00,29.8,25,33.4,0,,,8.8,,1009.3,
2022-06-02 00:00:00,28.6,23.6,33.6,4.6,,,5.6,,1009.8,
2022-06-03 00:00:00,28.1,23.9,33,1,,,5.4,,1010.2,
2022-06-04 00:00:00,27.9,23.5,31.5,16,,,5,,1010,
2022-06-05 00:00:00,27.2,23.9,33.1,0,,,4.8,,1009.6,
2022-06-06 00:00:00,29.2,23.5,33.3,0.3,,,6.5,,1008.7,
2022-06-07 00:00:00,30.1,24.6,35,0,,,5.5,,1009.3,
2022-06-08 00:00:00,27.4,23,32.9,1,,,4.8,,1009.8,
2022-06-09 00:00:00,27.8,24,32.4,5.3,,,7.3,,1009.3,
2022-06-10 00:00:00,28.4,24,33.6,0,,,6,,1009.1,
2022-06-11 00:00:00,28.4,23.7,33.8,0.8,,,5.4,,1010.2,
2022-06-12 00:00:00,29.6,24.2,34,0,,,6,,1009.9,
2022-06-13 00:00:00,29,25.1,33.4,0,,,6.1,,1009.6,
2022-06-14 00:00:00,26.4,23,29.3,6.2,,,6.3,,1010.8,
2022-06-15 00:00:00,27.9,24.4,33.4,0,,,8.6,,1010.9,
2022-06-16 00:00:00,27.1,24.1,32,3.6,,,6.6,,1010.4,
2022-06-17 00:00:00,26.5,23.7,29.5,4.1,,,5.9,,1009.7,
2022-06-18 00:00:00,27.4,24,32.4,0.1,,,5,,1009.6,
2022-06-19 00:00:00,28.6,23.7,33.6,4.7,,,5.6,,1009.1,
2022-06-20 00:00:00,29.5,24.2,34.5,13.4,,,4.2,,1007.9,
2022-06-21 00:00:00,26.9,23.3,33,14.4,,,4.7,,1008.5,
2022-06-22 00:00:00,25.7,23.4,29.5,1.8,,,4.3,,1010.2,
2022-06-23 00:00:00,28.4,23,32.4,1.8,,,6.5,,1010.3,
2022-06-24 00:00:00,28.2,23.3,34,0,,,6.3,,1009,
2022-06-25 00:00:00,25.8,24,28.2,0.5,,,5.4,,1008.3,
2022-06-26 00:00:00,27.7,23.4,33.2,3.3,,,4.6,,1008.6,
2022-06-27 00:00:00,28.1,23.7,34.5,1.5,,,7.2,,1008.7,
2022-06-28 00:00:00,27.7,24,33.3,4.8,,,4.8,,1007.8,
2022-06-29 00:00:00,27.7,23.9,33.5,0,,,5.4,,1006.8,
2022-06-30 00:00:00,28.8,23.9,34.3,1.5,,,8.5,,1007.8,
2022-07-01 00:00:00,29.4,24.3,34.6,2.5,,,7.9,,1009,
2022-07-02 00:00:00,26.4,24.4,30.6,30.5,,,4.8,,1009.8,
2022-07-03 00:00:00,26.1,23.6,30.7,1.8,,,6.2,,1008.2,
2022-07-04 00:00:00,27.1,23.6,31.2,8.9,,,4.5,,1007.6,
2022-07-05 00:00:00,27.9,24.1,33.4,1,,,5.1,,1008.4,
2022-07-06 00:00:00,27.5,23.4,33.3,0,,,4.6,,1008.8,
2022-07-07 00:00:00,27.3,23.5,33.1,4.8,,,4.2,,1009,
2022-07-08 00:00:00,27.5,23.4,34.1,5.6,,,4.8,,1007.9,
2022-07-09 00:00:00,26.9,24,30.6,15,,,4.6,,1007.4,
2022-07-10 00:00:00,27.6,24.5,34.3,0,,,5.8,,1008.1,
2022-07-11 00:00:00,27.6,23.8,32.2,29.5,,,5.1,,1008.8,
2022-07-12 00:00:00,28.2,24.1,33.4,11.7,,,5.4,,1008.9,
2022-07-13 00:00:00,28.3,24.1,33.5,0,,,5,,1008.8,
2022-07-14 00:00:00,28.5,23.9,33.3,7.4,,,6,,1008.8,
2022-07-15 00:00:00,28.8,25,32.2,4.3,,,4.1,,1009.3,
2022-07-16 00:00:00,26.8,23.5,32.7,0,,,5.8,,1009.1,
2022-07-17 00:00:00,26.7,23.7,32.3,33.3,,,5.7,,1009.3,
2022-07-18 00:00:00,26.8,23,33,63.5,,,5.3,,1009.2,
2022-07-19 00:00:00,27.6,23.6,31.2,58.2,,,5.2,,1009.1,
2022-07-20 00:00:00,27.9,24.4,33.2,0,,,5.7,,1009.6,
2022-07-21 00:00:00,28.8,24.4,34.2,3.9,,,4.9,,1010,
2022-07-22 00:00:00,26.2,23.5,30,12.4,,,5.8,,1009.8,
2022-07-23 00:00:00,28.4,23.6,33.9,1.5,,,5.7,,1008.8,
2022-07-24 00:00:00,27.9,22.9,32.9,5.1,,,4.2,,1008,
2022-07-25 00:00:00,28.2,23.8,32.5,0,,,5.7,,1008.1,
2022-07-26 00:00:00,29.1,24.5,33.4,17.4,,,6.7,,1008.5,
2022-07-27 00:00:00,29.4,24,34,4.7,,,5,,1008.4,
2022-07-28 00:00:00,28.4,23.9,35.3,19.1,,,5.4,,1007.8,
2022-07-29 00:00:00,27.1,24.8,31,2.4,,,7.3,,1007.3,
2022-07-30 00:00:00,28.9,24.4,34.2,0,,,6.5,,1008.1,
2022-07-31 00:00:00,25.7,24.4,28.6,4.3,,,6.6,,1008.9,
2022-08-01 00:00:00,26.3,23.4,31.2,28.4,,,6.5,,1009.4,
2022-08-02 00:00:00,25.4,23.6,29,17.5,,,5.4,,1010,
2022-08-03 00:00:00,28.4,23.6,32.5,8.1,,,6.1,,1008.9,
2022-08-04 00:00:00,27.3,24.1,33.2,0,,,6.6,,1008.9,
2022-08-05 00:00:00,26.8,23,30.4,17.5,,,5.5,,1009.2,
2022-08-06 00:00:00,26.2,22.9,29.5,3.3,,,6.2,,1008.5,
2022-08-07 00:00:00,25.5,23.7,28.4,2.5,,,5.6,,1009.5,
2022-08-08 00:00:00,23.2,23.3,31,28.5,,,5.7,,1009.3,
2022-08-09 00:00:00,26.9,23.1,31.4,16.8,,,5.5,,1008.6,
2022-08-10 00:00:00,25.7,23.2,29.6,11.7,,,4.2,,1009.2,
2022-08-11 00:00:00,28.3,23.2,32.4,0,,,5.5,,1009.6,
2022-08-12 00:00:00,28.9,24,33.3,6.2,,,4.2,,1009.8,
2022-08-13 00:00:00,26.9,23.7,32,0,,,3.8,,1008.9,
2022-08-14 00:00:00,27.3,23.5,33.3,2.5,,,5.4,,1008.4,
2022-08-15 00:00:00,27.3,23.2,30.9,25.4,,,5.4,,1009.3,
2022-08-16 00:00:00,28.8,23.5,33.3,0,,,5.3,,1010.2,
2022-08-17 00:00:00,27.7,23.2,33.4,35.6,,,5.4,,1010.3,
2022-08-18 00:00:00,26.6,23.9,31.6,3.7,,,4.4,,1009.8,
2022-08-19 00:00:00,28.6,23.5,32,1.9,,,5.8,,1009.2,
2022-08-20 00:00:00,27.2,24,34.5,4.5,,,6.3,,1009.4,
2022-08-21 00:00:00,29.2,23.6,35.6,0,,,6.3,,1008.3,
2022-08-22 00:00:00,29.1,24.6,34.2,3.5,,,6.8,,1008.1,
2022-08-23 00:00:00,26,23.8,29.4,0.8,,,6,,1009.7,
2022-08-24 00:00:00,27.4,23.3,32.6,2.7,,,6.1,,1010.1,
2022-08-25 00:00:00,28.2,21.6,32.7,3.6,,,5,,1010.1,
2022-08-26 00:00:00,28.1,24,32.1,0.3,,,5.5,,1009,
2022-08-27 00:00:00,29.9,24.2,32.6,0,,,9.1,,1008.2,
2022-08-28 00:00:00,29.1,24.4,32.9,0.9,,,8.1,,1008.8,
2022-08-29 00:00:00,28.2,24.8,32.2,10,,,5,,1009.7,
2022-08-30 00:00:00,27.6,24.3,31.7,7.9,,,5.6,,1008.2,
2022-08-31 00:00:00,28.8,24.4,33,0,,,7.6,,1007.4,
2022-09-01 00:00:00,26.7,23.7,31.3,0.6,,,6.7,,1008.7,
2022-09-02 00:00:00,27.5,24.2,31.1,0.2,,,9.1,,1008.3,
2022-09-03 00:00:00,27.1,24.8,30,5.5,,,7.3,,1008.9,
2022-09-04 00:00:00,28.1,24.2,32,0.5,,,5.9,,1009.5,
2022-09-05 00:00:00,28.3,23.9,32.8,0,,,5.8,,1010.1,
2022-09-06 00:00:00,27.3,23.8,31.9,0,,,6,,1011.2,
2022-09-07 00:00:00,27.7,23.1,32.2,0.4,,,5.4,,1011.5,
2022-09-08 00:00:00,27.6,23.9,33,6.1,,,5,,1010.9,
2022-09-09 00:00:00,27.9,23.4,33.3,2.8,,,6,,1010.4,
2022-09-10 00:00:00,28.2,23.3,33,0.3,,,7.3,,1010.5,
2022-09-11 00:00:00,28.2,23.2,34.5,0,,,7.3,,1009.8,
2022-09-12 00:00:00,28.5,23.6,33.7,0.4,,,6.5,,1009,
2022-09-13 00:00:00,28.7,23.9,33.6,10.8,,,8,,1010.1,
2022-09-14 00:00:00,28.7,24,33.6,3,,,7.3,,1010.1,
2022-09-15 00:00:00,28.8,23.6,35.5,3.4,,,8,,1009,
2022-09-16 00:00:00,29.7,24,35.3,0,,,8.1,,1008.6,
2022-09-17 00:00:00,29.3,24.5,33.5,1.1,,,6.7,,1009,
2022-09-18 00:00:00,27.9,24.9,30.9,0,,,9.1,,1009.7,
2022-09-19 00:00:00,29.2,24.3,34.4,0.5,,,7.1,,1009.4,
2022-09-20 00:00:00,27.9,23.7,34,7.5,,,7.6,,1009.5,
2022-09-21 00:00:00,27.8,23,33,2.3,,,5.6,,1009.8,
2022-09-22 00:00:00,28.6,23.2,34.3,0.4,,,5.6,,1009.4,
2022-09-23 00:00:00,29.1,24.6,35.2,13.4,,,6.6,,1008,
2022-09-24 00:00:00,26.9,24.5,31.8,5.6,,,7.9,,1006.2,
2022-09-25 00:00:00,27.4,24.7,33.2,15.7,,,6.9,,1005.7,
2022-09-26 00:00:00,29.2,25,35.8,0,,,5.9,,1007.2,
2022-09-27 00:00:00,27.3,24.5,33.5,0.3,,,4.1,,1007.6,
2022-09-28 00:00:00,27.1,23.7,30.5,7.6,,,4.3,,1008.6,
2022-09-29 00:00:00,27.8,24.5,31.5,0,,,6.6,,1009.5,
2022-09-30 00:00:00,27.2,22.1,31.7,3.3,,,6.2,,1010.7,
2022-10-01 00:00:00,26.6,24.3,31.3,13.7,,,5,,1010.3,
2022-10-02 00:00:00,26.1,24,29.3,5.4,,,6.5,,1008.7,
2022-10-03 00:00:00,26.8,23.9,29.8,28.2,,,6.1,,1009.2,
2022-10-04 00:00:00,27.4,24.3,31.4,6.1,,,6.1,,1009.9,
2022-10-05 00:00:00,24.3,24.1,26.4,6.9,,,6.7,,1010,
2022-10-06 00:00:00,25.4,22.5,29.5,29,,,5.6,,1009.6,
2022-10-07 00:00:00,28.2,23.5,31,1.5,,,4.8,,1009.3,
2022-10-08 00:00:00,28.6,24.5,33.1,0,,,4.7,,1009.5,
2022-10-09 00:00:00,27.1,24,31.4,11.1,,,4.2,,1009.5,
2022-10-10 00:00:00,28.3,23,32.7,1.6,,,5.8,,1009,
2022-10-11 00:00:00,27.9,23.2,33.5,4.1,,,5.2,,1007.6,
2022-10-12 00:00:00,29.1,23.6,35.5,5.1,,,6.2,,1006.8,
2022-10-13 00:00:00,28.2,24.1,35,3.1,,,6.5,,1006.9,
2022-10-14 00:00:00,28,24.3,34.2,30.5,,,7.8,,1006.3,
2022-10-15 00:00:00,28.5,24.1,34.5,11.4,,,7.1,,1006.6,
2022-10-16 00:00:00,26.9,23.9,31.3,5.9,,,5.9,,1008.1,
2022-10-17 00:00:00,26.1,24.4,32.8,16.4,,,4.7,,1009,
2022-10-18 00:00:00,28.4,23.5,32,16.4,,,5.8,,1008.9,
2022-10-19 00:00:00,27.9,24.2,32.6,3.7,,,6.3,,1010,
2022-10-20 00:00:00,27.4,23.7,31,3.3,,,4.7,,1011.4,
2022-10-21 00:00:00,26,24.1,28.9,17.9,,,6.3,,1011.9,
2022-10-22 00:00:00,27.7,24.2,30.5,14,,,7.5,,1010.5,
2022-10-23 00:00:00,26.9,24.6,31.1,22.1,,,6.5,,1008.9,
2022-10-24 00:00:00,26.2,23.9,30.4,0,,,6.7,,1008,
2022-10-25 00:00:00,27.5,23.3,32,28.2,,,8.6,,1008.1,
2022-10-26 00:00:00,27.1,22,32,0,,,12.5,,1006.7,
2022-10-27 00:00:00,29.2,25,33.2,7.1,,,11.3,,1004.7,
2022-10-28 00:00:00,26.2,25,28.3,4.3,,,15.1,,1002.2,
2022-10-29 00:00:00,27.3,25,31.5,5.7,,,9.9,,1004.7,
2022-10-30 00:00:00,28.8,24.7,32,0.2,,,9.6,,1007,
2022-10-31 00:00:00,28.1,24.7,32.7,0,,,6.7,,1007.8,
2022-11-01 00:00:00,26.5,24.6,30,8.4,,,5.4,,1008.8,
2022-11-02 00:00:00,26.9,23.6,29.2,31.3,,,7.5,,1010.2,
2022-11-03 00:00:00,23.6,23.6,24.7,20.5,,,6.1,,1010.7,
2022-11-04 00:00:00,27.3,22.5,30.9,5.9,,,5.4,,1011.5,
2022-11-05 00:00:00,27.2,23.7,30.5,6.4,,,4.9,,1011.4,
2022-11-06 00:00:00,27,23.5,31,0,,,6.5,,1010.3,
2022-11-07 00:00:00,27.9,24.6,31.2,4.6,,,5.1,,1009.9,
2022-11-08 00:00:00,29.2,25.4,31.6,1.5,,,6.4,,1010.2,
2022-11-09 00:00:00,26.6,23.9,30.5,71.4,,,5.6,,1010.4,
2022-11-10 00:00:00,25.9,24.2,28.9,12.2,,,6.5,,1009.8,
2022-11-11 00:00:00,24.9,23.7,30,35.3,,,6.7,,1009.9,
2022-11-12 00:00:00,27.4,23.7,31,0,,,6.8,,1009.2,
2022-11-13 00:00:00,26.9,24.5,30.5,15.2,,,5.8,,1009.5,
2022-11-14 00:00:00,26.6,23.3,30.5,33.5,,,7,,1008.8,
2022-11-15 00:00:00,27.8,23.4,31.1,0,,,8.1,,1008.4,
2022-11-16 00:00:00,26.1,24.5,29.4,10.4,,,9.2,,1008.5,
2022-11-17 00:00:00,26.2,23.9,29.9,35.8,,,5.7,,1008.4,
2022-11-18 00:00:00,24.9,23.8,26.4,20.8,,,4.4,,1008.7,
2022-11-19 00:00:00,25.2,24.1,27,14.2,,,4.6,,1008.2,
2022-11-20 00:00:00,26.3,24.1,31.3,12.2,,,4.5,,1008.7,
2022-11-21 00:00:00,27,23.3,31.2,0,,,5.9,,1009.3,
2022-11-22 00:00:00,25.7,23.1,28.6,2,,,6,,1010.2,
2022-11-23 00:00:00,27.3,23.4,30.8,6.1,,,5.8,,1010.8,
2022-11-24 00:00:00,26.9,24.4,33.4,10.7,,,8.5,,1011.2,
2022-11-25 00:00:00,26.7,23.7,29.5,46,,,5,,1012.2,
2022-11-26 00:00:00,27.4,23.5,30.8,7.1,,,6.6,,1011.4,
2022-11-27 00:00:00,27.5,23.5,31.4,0.5,,,10.6,,1009.8,
2022-11-28 00:00:00,27.8,24.5,33,3.3,,,7.2,,1009.7,
2022-11-29 00:00:00,24.9,24,26,18.9,,,6.8,,1009.8,
2022-11-30 00:00:00,26.3,23.2,30,55.9,,,7.9,,1009.2,
2022-12-01 00:00:00,24.7,23.3,26.5,17.4,,,7.5,,1008.6,
2022-12-02 00:00:00,26.5,23.6,31,0,,,7.3,,1008.3,
2022-12-03 00:00:00,26.9,23.4,30.7,3.3,,,7.5,,1008.3,
2022-12-04 00:00:00,26.1,24.5,29.5,15.7,,,5.6,,1009.3,
2022-12-05 00:00:00,24.1,23.3,26.6,102.6,,,6.5,,1009.5,
2022-12-06 00:00:00,25.3,23.4,27.7,13.3,,,6.6,,1009.1,
2022-12-07 00:00:00,28.1,24,31.4,1,,,10,,1008.3,
2022-12-08 00:00:00,25.1,23.2,27.5,10.2,,,6.4,,1007,
2022-12-09 00:00:00,25.1,23.3,29.4,27,,,6.7,,1005.6,
2022-12-10 00:00:00,27.8,23.2,30.9,0,,,5.2,,1006.1,
2022-12-11 00:00:00,28.1,23.6,33,3,,,4.6,,1007.6,
2022-12-12 00:00:00,26.6,23.7,29.7,1,,,5.3,,1008.3,
2022-12-13 00:00:00,27.4,23.8,30.4,6.7,,,7.3,,1009.1,
2022-12-14 00:00:00,25.7,24,30,15.9,,,7.2,,1009.7,
2022-12-15 00:00:00,26.9,22.8,31,3.3,,,9.3,,1008.1,
2022-12-16 00:00:00,26.7,24,29.3,5.4,,,9,,1007.7,
2022-12-17 00:00:00,26.8,24.3,30.6,29.1,,,7.8,,1007.8,
2022-12-18 00:00:00,24.9,23.3,30,29.5,,,9.8,,1007.1,
2022-12-19 00:00:00,24.5,23.5,26.1,24.1,,,7.3,,1006.4,
2022-12-20 00:00:00,25.6,22.6,28.6,21.6,,,6,,1005.6,
2022-12-21 00:00:00,26.6,23.5,30,1.5,,,4.9,,1004.5,
2022-12-22 00:00:00,27.4,24.4,30.2,16,,,6,,1004.5,
2022-12-23 00:00:00,25.9,23.6,29.4,3,,,4.9,,1005,
2022-12-24 00:00:00,25.8,22.9,29.8,12.6,,,5,,1006.4,
2022-12-25 00:00:00,25.8,23.4,30.2,19,,,9,,1008.3,
2022-12-26 00:00:00,23.4,22.4,25,0,,,13.5,,1010.7,
2022-12-27 00:00:00,23.8,20.5,26.5,25.1,,,9.4,,1011.4,
2022-12-28 00:00:00,25.7,22.2,29.9,25.6,,,7.8,,1010.4,
2022-12-29 00:00:00,26.8,22.5,30.1,1,,,7.1,,1010.4,
2022-12-30 00:00:00,26,23.5,28.1,1.3,,,5.8,,1011.6,
2022-12-31 00:00:00,26.8,23.8,31,9.1,,,7.4,,1012,
2023-01-01 00:00:00,24.4,22.7,27,26.7,,,9.4,,1011.3,
2023-01-02 00:00:00,25,22.8,29,28.4,,,11.4,,1010.3,
2023-01-03 00:00:00,25.3,23,28.4,76.2,,,8.4,,1009.5,
2023-01-04 00:00:00,25.3,23.6,27.7,23.9,,,4.9,,1009.6,
2023-01-05 00:00:00,25.4,22.5,29.9,9.9,,,6.9,,1010.9,
2023-01-06 00:00:00,26,22.9,30.7,10.7,,,9.7,,1011.3,
2023-01-07 00:00:00,25.7,23,27.5,0,,,8.3,,1011.2,
2023-01-08 00:00:00,25.1,22.7,28.9,54.9,,,9.9,,1011.7,
2023-01-09 00:00:00,23.7,23.1,25,7.9,,,8.7,,1010.8,
2023-01-10 00:00:00,25.2,21.2,28.9,28.7,,,8.2,,1008.9,
2023-01-11 00:00:00,26.1,23,29.8,0.3,,,15.9,,1007.8,
2023-01-12 00:00:00,26.3,23.4,30.5,0,,,17.8,,1007.7,
2023-01-13 00:00:00,25.2,23.3,27.4,3.7,,,14.4,,1007.7,
2023-01-14 00:00:00,25.2,24,28,5.1,,,9.5,,1006.7,
2023-01-15 00:00:00,26.6,22.9,30.5,0,,,9.4,,1006.7,
2023-01-16 00:00:00,26.2,23.3,30.7,1.8,,,10.2,,1008.8,
